Date,SP500_Proxy,SP500_Proxy_Normalized
2021-12-30,155.4891378636263,134.63362615005883
2021-12-31,154.5503627816025,133.82076748244543
2022-01-03,155.34113412973832,134.50547392250863
2022-01-04,156.29614368750126,135.33238956135122
2022-01-05,157.8793771704849,136.7032664456467
2022-01-06,155.78503425753846,134.88983442945684
2022-01-07,156.31750589487504,135.35088648969503
2022-01-10,156.9929252157406,135.93571288714855
2022-01-11,155.73199579667073,134.84390993331422
2022-01-12,158.06689309100716,136.86563115283877
2022-01-13,158.10891089147452,136.90201317230003
2022-01-14,154.02621327614298,133.36692131972077
2022-01-18,153.51061225424007,132.92047704599696
2022-01-19,152.9276081396609,132.415670349628
2022-01-20,150.6726978068449,130.46320756720186
2022-01-21,148.73768800618697,128.78773756538752
2022-01-24,143.06600967718632,123.87679246477357
2022-01-25,144.0795693689463,124.75440500090369
2022-01-26,146.530883750137,126.87692846786733
2022-01-27,146.3694510751841,126.73714850184116
2022-01-28,144.0756238042092,124.75098864851364
2022-01-31,146.43811813665897,126.79660535915258
2022-02-01,149.918957418325,129.81056518281108
2022-02-02,150.28256252833776,130.1254005154929
2022-02-03,150.20836581016073,130.06115568557192
2022-02-04,148.34058915352335,128.44390095269102
2022-02-07,150.64161082676478,130.43629023450748
2022-02-08,150.45138405780403,130.27157828068303
2022-02-09,152.89977209908622,132.39156791307377
2022-02-10,151.7800667042635,131.42204682886154
2022-02-11,150.91911648730843,130.67657450046647
2022-02-14,148.60807259228764,128.67550726159928
2022-02-15,149.04528413500105,129.05407631278146
2022-02-16,148.74836653106067,128.7969837966384
2022-02-17,148.48072573603417,128.56524123741403
2022-02-18,145.88769669435462,126.32001107284832
2022-02-22,145.19185965401786,125.7175055522876
2022-02-23,146.09215424985302,126.49704506035857
2022-02-24,138.17947862586198,119.64568408142355
2022-02-25,143.47646201386743,124.23219147983282
2022-02-28,144.05374213627405,124.73204193403058
2022-03-01,144.7894780879118,125.36909478813303
2022-03-02,142.15233586758984,123.08566827568583
2022-03-03,145.19886631868323,125.72357242412235
2022-03-04,141.78832102795036,122.77047816976294
2022-03-07,140.4789111662884,121.63669737829177
2022-03-08,136.6695467306643,118.33827695907917
2022-03-09,139.06829944922,120.41528877594136
2022-03-10,137.28027110197107,118.86708583805927
2022-03-11,139.862766577273,121.10319528681678
2022-03-14,139.20513608504314,120.53377173059768
2022-03-15,139.68445569641736,120.9488009619048
2022-03-16,142.59746057160046,123.47108910837761
2022-03-17,143.68936447221407,124.41653766875187
2022-03-18,146.9262583207111,127.21927207369914
2022-03-21,148.55603177206856,128.6304465941457
2022-03-22,148.87535106892489,128.90693609962588
2022-03-23,149.29981903154024,129.27447084691838
2022-03-24,148.58646184570935,128.65679513022073
2022-03-25,149.5297285002105,129.47354292281125
2022-03-28,150.4780273826755,130.29464797860163
2022-03-29,152.8160555508672,132.31908013283166
2022-03-30,152.691598211016,132.21131605879162
2022-03-31,151.97282310407988,131.58894911816276
2022-04-01,150.2633336125588,130.1087507437222
2022-04-04,149.9793193194331,129.86283083775746
2022-04-05,149.709183400991,129.62892782206814
2022-04-06,147.9189792165951,128.07884088862832
2022-04-07,147.79503347435775,127.97151979242474
2022-04-08,148.1619731552747,128.28924243529852
2022-04-11,147.91938853750423,128.07919530797244
2022-04-12,147.55979658632862,127.7678348554911
2022-04-13,144.9717678537174,125.5269343164606
2022-04-14,146.5276868781265,126.87416038723467
2022-04-18,144.07795896335523,124.75301059646311
2022-04-19,144.73816336417684,125.32466282699255
2022-04-20,147.5549664983944,127.76365261959901
2022-04-21,148.75003351484025,128.79842719052468
2022-04-22,144.36812980807557,125.00426128551116
2022-04-25,139.37118938991003,120.6775525687681
2022-04-26,139.44489091756392,120.74136862728626
2022-04-27,136.9983009026975,118.62293585487684
2022-04-28,139.06489740099227,120.41234303905239
2022-04-29,138.94394496995577,120.30761376596072
2022-05-02,134.30278908476538,116.28896876646948
2022-05-03,134.90761895082434,116.81267376085174
2022-05-04,135.40714287271305,117.2451973305146
2022-05-05,137.72619097573417,119.25319518564442
2022-05-06,134.3531285110785,116.33255624528611
2022-05-09,131.5319033836832,113.8897375744409
2022-05-10,130.5840830900231,113.06904691509729
2022-05-11,128.63768781934465,111.38371855831777
2022-05-12,126.41462705573257,109.45883341283889
2022-05-13,128.61033914527115,111.3600381185681
2022-05-16,129.05639523875956,111.74626541494261
2022-05-17,130.9815656311658,113.41321575274507
2022-05-18,130.2554430280413,112.78448682395062
2022-05-19,126.25761894303925,109.32288454954646
2022-05-20,128.27006766260888,111.06540671076868
2022-05-23,129.31605416901257,111.97109670426953
2022-05-24,129.51687141340605,112.14497864983583
2022-05-25,129.24897894567374,111.91301817436698
2022-05-26,131.9759192174795,114.27419826792334
2022-05-27,134.63653097347338,116.5779463844066
2022-05-31,135.84302820478166,117.62261805358459
2022-06-01,134.82040924928626,116.7371613584109
2022-06-02,133.54721030410454,115.63473457056294
2022-06-03,134.60850262155338,116.5536774309231
2022-06-06,135.39796072123002,117.2372467664623
2022-06-07,133.94965969786352,115.9832040647548
2022-06-08,135.26129333340393,117.11891035883735
2022-06-09,133.62714276994978,115.70394582140477
2022-06-10,128.38823040164246,111.16772046882595
2022-06-13,123.55761864720559,106.9850310156672
2022-06-14,123.03190554404745,106.52983097812596
2022-06-15,123.5587070231535,106.9859734094736
2022-06-16,120.74102080598169,104.54621898043044
2022-06-17,119.64993155732446,103.60147580403634
2022-06-21,122.69891197827397,106.24150131175377
2022-06-22,121.30836693121462,105.03746786875658
2022-06-23,123.21448980058942,106.68792549761399
2022-06-24,124.51319760692363,107.81243968348282
